"","SampleID","SampleDate","SampleTime","StationCode","SamplingArea","SampleMethod","GearID","GearConditionCode","VegetationRank","TrapStatus","Rev.Counter","Region","SeineLength","SeineWidth","SeineDepth","VolumeSeined","HabitatType","SubstrateCode","FieldComments","DataCorrectionComments","NoCatch","OrganismCode","LowestTaxon","Parent","ForkLength","TotalLength","Weight","Sex","Spawning.Condition","MarkCode","Race","StageCode","Dead","CWTSample","Genetic.Sample","Direct.Take","Indirect.Take","FishTagID","Count","FishIDComments","CWT_TagCode","CWTComments","GeneticID1","Prob1","GeneticID2","Prob2","FishTagID2","SalmComments","numChrom","V.shape","GeneticID","qDS","qLFS","qWAG","GenotypeRun","FishTagID3","SmeltComments"
"8078",1614,"06/23/2000","08:55:00","STTD","A0D82120386","RSTR","RSTR8","3","","Check","","","","","","","","","","","N","STB","saxatilis","Morone","34","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8079",1614,"06/23/2000","08:55:00","STTD","A0D82120386","RSTR","RSTR8","3","","Check","","","","","","","","","","","N","STB","saxatilis","Morone","32","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8080",1615,"06/26/2000","09:20:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","slack tide","","N","STB","saxatilis","Morone","23","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8081",1615,"06/26/2000","09:20:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","slack tide","","N","STB","saxatilis","Morone","25","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8082",1616,"06/28/2000","09:55:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","STB","saxatilis","Morone","25","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","4","","","","","","","","","","","","","","","","","",""
"8083",1617,"06/30/2000","10:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","N","STB","saxatilis","Morone","29","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8084",1617,"06/30/2000","10:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","N","STB","saxatilis","Morone","25","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8085",1681,"05/17/2001","10:14:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","splt @ 33mm with parasite just posterior operculum","","N","STB","saxatilis","Morone","22","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"8086",1682,"05/21/2001","10:45:00","STTD","A0D82120386","RSTR","","2","","Check","","","","","","","","","many shrimp. UNID > 10 mm.","","N","STB","saxatilis","Morone","18","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8087",1682,"05/21/2001","10:45:00","STTD","A0D82120386","RSTR","","2","","Check","","","","","","","","","many shrimp. UNID > 10 mm.","","N","STB","saxatilis","Morone","22","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8088",1683,"05/24/2001","10:35:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","parasite on splt, unids less than 10mm, tfs male","","N","STB","saxatilis","Morone","28","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8089",1683,"05/24/2001","10:35:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","parasite on splt, unids less than 10mm, tfs male","","N","STB","saxatilis","Morone","22","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","4","","","","","","","","","","","","","","","","","",""
"8090",1684,"05/29/2001","09:50:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","","","N","STB","saxatilis","Morone","27","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8091",1684,"05/29/2001","09:50:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","","","N","STB","saxatilis","Morone","26","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8092",1684,"05/29/2001","09:50:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","","","N","STB","saxatilis","Morone","31","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"8093",1246,"05/31/2001","09:05:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","","6","12.19","0.5","36.56999969","RIP","MUD","Many newly hatched shrimp and one mitten crab","","N","STB","saxatilis","Morone","20","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"8094",1246,"05/31/2001","09:05:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","","6","12.19","0.5","36.56999969","RIP","MUD","Many newly hatched shrimp and one mitten crab","","N","STB","saxatilis","Morone","22","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","4","","","","","","","","","","","","","","","","","",""
"8095",1686,"06/04/2001","09:30:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","194 shrimp","","N","STB","saxatilis","Morone","24","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8096",1686,"06/04/2001","09:30:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","194 shrimp","","N","STB","saxatilis","Morone","27","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"8097",1687,"06/08/2001","10:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","STB","saxatilis","Morone","23","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8098",1687,"06/08/2001","10:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","STB","saxatilis","Morone","27","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8099",1687,"06/08/2001","10:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","STB","saxatilis","Morone","22","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"8100",1691,"06/20/2001","09:16:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","STB","saxatilis","Morone","23","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8101",1691,"06/20/2001","09:16:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","STB","saxatilis","Morone","31","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8102",1691,"06/20/2001","09:16:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","STB","saxatilis","Morone","25","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8103",1692,"06/22/2001","11:30:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","Unidentified likely to be MSS or TFS","","N","STB","saxatilis","Morone","28","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8104",1692,"06/22/2001","11:30:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","Unidentified likely to be MSS or TFS","","N","STB","saxatilis","Morone","30","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"8105",1692,"06/22/2001","11:30:00","STTD","A0D82120386","RSTR","","1","","Check","","","","","","","","","Unidentified likely to be MSS or TFS","","N","STB","saxatilis","Morone","32","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8106",1693,"06/26/2001","09:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","Mitten crab 8mm","","N","STB","saxatilis","Morone","29","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8107",1693,"06/26/2001","09:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","Mitten crab 8mm","","N","STB","saxatilis","Morone","26","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8108",1694,"06/29/2001","10:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","Hundreds of shrimp.  Pulled cone for 00'-01'season","","N","STB","saxatilis","Morone","30","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8109",1694,"06/29/2001","10:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","Hundreds of shrimp.  Pulled cone for 00'-01'season","","N","STB","saxatilis","Morone","28","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8110",665,"03/04/2002","11:19:00","PCS","A0S82801355","FKTR","FKTR","1","","","","","","","","","","","Ec=708.  STB 571 possible 2002 recapture","","N","STB","saxatilis","Morone","571","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8111",389,"05/17/2002","11:34:00","PCS","A0S82801355","FKTR","FKTR","1","","","","","","","","","","","Ec=787","","N","STB","saxatilis","Morone","311","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8112",1259,"05/29/2002","09:45:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","","12","2.5","1","30","RIP","MUD","3 SHR w/eggs. Ec=478","","N","STB","saxatilis","Morone","21","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8113",395,"06/03/2002","09:45:00","PCS","A0S82801355","FKTR","FKTR","1","","","","","","","","","","","ec=586","","N","STB","saxatilis","Morone","441","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8114",1766,"06/05/2002","12:20:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","Ec=468.  32 SHR w/eggs","","N","STB","saxatilis","Morone","26","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8115",1766,"06/05/2002","12:20:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","Ec=468.  32 SHR w/eggs","","N","STB","saxatilis","Morone","21","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8116",1767,"06/07/2002","10:07:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","Ec=359.  33 SHR w/eggs","","N","STB","saxatilis","Morone","27","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8117",1767,"06/07/2002","10:07:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","Ec=359.  33 SHR w/eggs","","N","STB","saxatilis","Morone","25","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8118",1767,"06/07/2002","10:07:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","Ec=359.  33 SHR w/eggs","","N","STB","saxatilis","Morone","24","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8119",1768,"06/10/2002","11:47:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","Ec=321. 110 SHR w/eggs","","N","STB","saxatilis","Morone","32","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"8120",1768,"06/10/2002","11:47:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","Ec=321. 110 SHR w/eggs","","N","STB","saxatilis","Morone","26","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8121",398,"06/10/2002","12:35:00","PCS","A0S82801355","FKTR","FKTR","1","","","","","","","","","","","Ec=517","","N","STB","saxatilis","Morone","376","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8122",1770,"06/14/2002","09:44:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","ec:225, +32 SHR w/eggs","","N","STB","saxatilis","Morone","29","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","4","","","","","","","","","","","","","","","","","",""
"8123",1770,"06/14/2002","09:44:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","ec:225, +32 SHR w/eggs","","N","STB","saxatilis","Morone","30","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8124",1772,"06/19/2002","10:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","ec=266, SHR w/eggs=130","","N","STB","saxatilis","Morone","35","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"8125",1772,"06/19/2002","10:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","ec=266, SHR w/eggs=130","","N","STB","saxatilis","Morone","29","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8126",1773,"06/24/2002","09:14:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","ec=218, SHR w/eggs=77","","N","STB","saxatilis","Morone","22","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8127",1773,"06/24/2002","09:14:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","ec=218, SHR w/eggs=77","","N","STB","saxatilis","Morone","32","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8128",1261,"07/17/2002","08:45:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","","15","6.3","0.4","37.79999924","RIP","MUD","Ec=208. 1 SHR w/ eggs","","N","STB","saxatilis","Morone","27","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8129",1839,"06/06/2003","12:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","SPLT gilled in cone,  SPLT for Fred,small DSM=?","","N","STB","saxatilis","Morone","14","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","4","","","","","","","","","","","","","","","","","",""
"8130",1839,"06/06/2003","12:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","SPLT gilled in cone,  SPLT for Fred,small DSM=?","","N","STB","saxatilis","Morone","17","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"8131",1840,"06/09/2003","11:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","",">100 larval STB,DSM ; trap counter-rotating","","N","STB","saxatilis","Morone","25","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8132",1840,"06/09/2003","11:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","",">100 larval STB,DSM ; trap counter-rotating","","N","STB","saxatilis","Morone","30","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8133",1841,"06/10/2003","10:54:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","bks is either bks or whc, <25mm fish not counted","","N","STB","saxatilis","Morone","25","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"8134",1841,"06/10/2003","10:54:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","bks is either bks or whc, <25mm fish not counted","","N","STB","saxatilis","Morone","33","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
