Processed by,Date,ID #,,Site Code,Gear,FL,FL (Label if different from data sheet),Weight,Label Weight (If does not match weight on Inventory),Fullness,Digestion,Damp wt,Empty wt,Prey taxa,LH,Count,Wt,Stomach broken/damaged,Comments,REF,QA,Inventory
as,4/10/2014,2014-144CHNF,F,STTD,RSTR,75,,4.4314,,5,3,0.1722,0.0895,Chalcidoidea,adult,1,0.0002,,,Hymenoptera,bo,White 4/4
as,4/10/2014,2014-144CHNF,F,STTD,RSTR,75,,4.4314,,5,3,0.1722,0.0895,Plant matter,,,0.0006,,,Plant Matter,bo,White 4/4
as,4/10/2014,2014-144CHNF,F,STTD,RSTR,75,,4.4314,,5,3,0.1722,0.0895,Cladocera,,1,0.0001,,,Cladocera,bo,White 4/4
as,4/10/2014,2014-144CHNF,F,STTD,RSTR,75,,4.4314,,5,3,0.1722,0.0895,Trichoptera,adult,1,0.0011,,,Trichoptera,bo,White 4/4
as,4/10/2014,2014-144CHNF,F,STTD,RSTR,75,,4.4314,,5,3,0.1722,0.0895,Aphididae,adult,1,0.0000,,thoraces,Hemiptera,bo,White 4/4
as,4/9/2014,2014-142CHNF,F,STTD,RSTR,69,,2.7570,,5,4,0.0612,0.0439,Animal Matter,,,0.0043,,stomach filled with silk-like substance,Animal Matter,bo,White 4/4
as,4/9/2014,2014-142CHNF,F,STTD,RSTR,69,,2.7570,,5,4,0.0612,0.0439,Chironomidae,adult,11,0.0036,,,Diptera,bo,White 4/4
as,4/9/2014,2014-142CHNF,F,STTD,RSTR,69,,2.7570,,5,4,0.0612,0.0439,Chironomidae,emergent,1,0.0001,,,Diptera,bo,White 4/4
as,4/9/2014,2014-142CHNF,F,STTD,RSTR,69,,2.7570,,5,4,0.0612,0.0439,Scelionidae,adult,1,0.0007,,,Hymenoptera,bo,White 4/4
as,4/9/2014,2014-142CHNF,F,STTD,RSTR,69,,2.7570,,5,4,0.0612,0.0439,Aphididae,adult,1,0.0002,,,Hemiptera,bo,White 4/4
as,4/2/2014,2014-133CHNF,F,BL-2,Beach Seine,61,,2.2960,2.8100,6,5,0.1343,0.0352,Animal Matter,,,0.0050,,,Animal Matter,bo,White 4/4
as,4/2/2014,2014-133CHNF,F,BL-2,Beach Seine,61,,2.2960,2.8100,6,5,0.1343,0.0352,Daphniidae,,50,0.0105,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-133CHNF,F,BL-2,Beach Seine,61,,2.2960,2.8100,6,5,0.1343,0.0352,Daphnia sp,,35,0.0154,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-133CHNF,F,BL-2,Beach Seine,61,,2.2960,2.8100,6,5,0.1343,0.0352,Daphnia magna,,3,0.0016,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-133CHNF,F,BL-2,Beach Seine,61,,2.2960,2.8100,6,5,0.1343,0.0352,Daphnia pulex/pulicaria,,18,0.0040,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-133CHNF,F,BL-2,Beach Seine,61,,2.2960,2.8100,6,5,0.1343,0.0352,Cyclopoida,,2,0.0002,,,Copepoda,bo,White 4/4
as,4/2/2014,2014-133CHNF,F,BL-2,Beach Seine,61,,2.2960,2.8100,6,5,0.1343,0.0352,Calanoida,,24,0.0028,,,Copepoda,bo,White 4/4
as,4/2/2014,2014-127CHNF,F,STTD,RSTR,73,,4.0540,4.5400,1,,0.1516,,Empty,,,,,,n/a,bo,White 4/4
as,5/13/2015,2015-023CHNF,F,STTD,RSTR,85,,,7.2000,6,6,0.2929,0.0878,Osteichthyes,,2,0.1649,,,Chordata,bo,White 4/4
as,5/29/2015,2015-024CHNF,F,STTD,RSTR,58,,,2.2600,5,5,0.0978,0.0634,Animal Matter,,,0.0013,,,Animal Matter,bo,White 4/4
as,5/29/2015,2015-024CHNF,F,STTD,RSTR,58,,,2.2600,5,5,0.0978,0.0634,Lepidoptera,adult,1,0.0052,,,Lepidoptera,bo,White 4/4
as,5/29/2015,2015-024CHNF,F,STTD,RSTR,58,,,2.2600,5,5,0.0978,0.0634,Cicadellidae,adult,1,0.0007,,,Hemiptera,bo,White 4/4
as,5/29/2015,2015-024CHNF,F,STTD,RSTR,58,,,2.2600,5,5,0.0978,0.0634,Hymenoptera,adult,1,0.0009,,"heads, thoraces",Hymenoptera,bo,White 4/4
as,5/29/2015,2015-024CHNF,F,STTD,RSTR,58,,,2.2600,5,5,0.0978,0.0634,Chironomidae,adult,4,0.0031,,,Diptera,bo,White 4/4
as,3/5/2014,2014-002CHNW,W,STTD,RSTR,96,,8.3659,,1,,0.0916,0.0864,Animal Matter,,,0.0000,,,Animal Matter,bo,White 4/4
as,4/2/2014,2014-128CHNF,F,STTD,RSTR,47,,0.9462,1.2100,1,,0.0485,,Empty,,,,,,n/a,bo,White 4/4
as,5/8/2013,2013-025CHNF,F,STTD,RSTR,62,,1.6668,,2,1,0.0436,0.0313,Insect matter,,,0.0013,,,Insecta,bo,White 4/4
as,4/2/2014,2014-129CHNF,F,BL-3,Beach Seine,65,,2.7839,3.1600,6,5,0.1518,0.0400,Animal Matter,,,0.0106,,,Animal Matter,bo,White 4/4
as,4/2/2014,2014-129CHNF,F,BL-3,Beach Seine,65,,2.7839,3.1600,6,5,0.1518,0.0400,Calanoida,,3,0.0002,,,Copepoda,bo,White 4/4
as,4/2/2014,2014-129CHNF,F,BL-3,Beach Seine,65,,2.7839,3.1600,6,5,0.1518,0.0400,Daphnia pulex/pulicaria,,6,0.0022,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-129CHNF,F,BL-3,Beach Seine,65,,2.7839,3.1600,6,5,0.1518,0.0400,Daphnia magna,,1,0.0000,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-129CHNF,F,BL-3,Beach Seine,65,,2.7839,3.1600,6,5,0.1518,0.0400,Daphnia sp,,60,0.0162,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-129CHNF,F,BL-3,Beach Seine,65,,2.7839,3.1600,6,5,0.1518,0.0400,Daphniidae,,54,0.0191,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-132CHNF,F,BL-2,Beach Seine,55,,1.6674,1.9800,6,5,0.1002,0.0189,Chironomidae,pupa,1,0.0003,Y,stomach cut too high,Diptera,bo,White 4/4
as,4/2/2014,2014-132CHNF,F,BL-2,Beach Seine,55,,1.6674,1.9800,6,5,0.1002,0.0189,Animal Matter,,,0.0031,,,Animal Matter,bo,White 4/4
as,4/2/2014,2014-132CHNF,F,BL-2,Beach Seine,55,,1.6674,1.9800,6,5,0.1002,0.0189,Calanoida,,65,0.0056,,,Copepoda,bo,White 4/4
as,4/2/2014,2014-132CHNF,F,BL-2,Beach Seine,55,,1.6674,1.9800,6,5,0.1002,0.0189,Daphnia pulex/pulicaria,,19,0.0042,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-132CHNF,F,BL-2,Beach Seine,55,,1.6674,1.9800,6,5,0.1002,0.0189,Daphnia magna,,2,0.0005,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-132CHNF,F,BL-2,Beach Seine,55,,1.6674,1.9800,6,5,0.1002,0.0189,Daphniidae,,90,0.0153,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-132CHNF,F,BL-2,Beach Seine,55,,1.6674,1.9800,6,5,0.1002,0.0189,Daphnia sp,,65,0.0054,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-132CHNF,F,BL-2,Beach Seine,55,,1.6674,1.9800,6,5,0.1002,0.0189,Simocephalus sp,,1,0.0000,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-132CHNF,F,BL-2,Beach Seine,55,,1.6674,1.9800,6,5,0.1002,0.0189,Cyclopoida,,3,0.0003,,,Copepoda,bo,White 4/4
as,5/9/2013,2013-027CHNF,F,STTD,RSTR,84,,4.2732,,2,3,0.0895,0.0627,Animal Matter,,,0.0006,,,Animal Matter,bo,White 4/4
as,5/9/2013,2013-027CHNF,F,STTD,RSTR,84,,4.2732,,2,3,0.0895,0.0627,Aphididae,adult,1,0.0001,,,Hemiptera,bo,White 4/4
as,5/9/2013,2013-027CHNF,F,STTD,RSTR,84,,4.2732,,2,3,0.0895,0.0627,Chironomidae,adult,3,0.0002,,,Diptera,bo,White 4/4
as,5/9/2013,2013-027CHNF,F,STTD,RSTR,84,,4.2732,,2,3,0.0895,0.0627,Hymenoptera,adult,1,0.0001,,"heads, thoraces",Hymenoptera,bo,White 4/4
as,5/9/2013,2013-027CHNF,F,STTD,RSTR,84,,4.2732,,2,3,0.0895,0.0627,Empididae,adult,1,0.0006,,"heads, thoraces",Diptera,bo,White 4/4
as,5/23/2013,2013-029CHNF,F,STTD,RSTR,70,,3.0095,,6,6,0.1614,0.0502,Corixidae,adult,1,0.0003,,"head, wings",Hemiptera,bo,White 4/4
as,5/23/2013,2013-029CHNF,F,STTD,RSTR,70,,3.0095,,6,6,0.1614,0.0502,Osteichthyes,,1,0.0726,Y,stomach cut too high,Chordata,bo,White 4/4
as,4/2/2014,2014-126CHNF,F,STTD,RSTR,68,,3.3317,3.6100,5,6,0.1006,0.0813,Raphidioptera,adult,1,0.0069,,,Raphidioptera,bo,White 4/4
as,4/2/2014,2014-123CHNF,F,BL-5,Beach Seine,75,,4.4150,4.8100,5,2,0.1192,0.0613,Insect matter,,,0.0144,,,Insecta,bo,White 4/4
as,4/2/2014,2014-123CHNF,F,BL-5,Beach Seine,75,,4.4150,4.8100,5,2,0.1192,0.0613,Corixidae,adult,1,0.0022,,,Hemiptera,bo,White 4/4
as,4/2/2014,2014-123CHNF,F,BL-5,Beach Seine,75,,4.4150,4.8100,5,2,0.1192,0.0613,Chironomidae,pupa,1,0.0000,,,Diptera,bo,White 4/4
as,4/2/2014,2014-123CHNF,F,BL-5,Beach Seine,75,,4.4150,4.8100,5,2,0.1192,0.0613,Chironomidae,larvae,1,0.0003,,,Diptera,bo,White 4/4
as,4/2/2014,2014-123CHNF,F,BL-5,Beach Seine,75,,4.4150,4.8100,5,2,0.1192,0.0613,Chironomidae,emergent,1,0.0003,,,Diptera,bo,White 4/4
as,4/2/2014,2014-123CHNF,F,BL-5,Beach Seine,75,,4.4150,4.8100,5,2,0.1192,0.0613,Plant matter,,,0.0004,,,Plant Matter,bo,White 4/4
as,4/2/2014,2014-123CHNF,F,BL-5,Beach Seine,75,,4.4150,4.8100,5,2,0.1192,0.0613,Gammaridea,,1,0.0012,,,Amphipoda,bo,White 4/4
as,4/2/2014,2014-123CHNF,F,BL-5,Beach Seine,75,,4.4150,4.8100,5,2,0.1192,0.0613,Corixidae,nymph,1,0.0005,,,Hemiptera,bo,White 4/4
as,4/3/2014,2014-137CHNF,F,STTD,RSTR,49,,0.8873,1.1200,1,,0.0177,,Empty,,,,,,n/a,bo,White 4/4
as,4/8/2014,2014-141CHNF,F,STTD,RSTR,52,,1.2397,1.5600,1,,0.0362,,Empty,,,,,,n/a,bo,White 4/4
as,4/2/2014,2014-134CHNF,F,BL-2,Beach Seine,59,,2.1424,2.5100,6,5,0.1080,0.0333,Animal Matter,,,0.0039,,,Animal Matter,bo,White 4/4
as,4/2/2014,2014-134CHNF,F,BL-2,Beach Seine,59,,2.1424,2.5100,6,5,0.1080,0.0333,Cyclopoida,,3,0.0004,,,Copepoda,bo,White 4/4
as,4/2/2014,2014-134CHNF,F,BL-2,Beach Seine,59,,2.1424,2.5100,6,5,0.1080,0.0333,Calanoida,,25,0.0022,,,Copepoda,bo,White 4/4
as,4/2/2014,2014-134CHNF,F,BL-2,Beach Seine,59,,2.1424,2.5100,6,5,0.1080,0.0333,Chydoridae,,1,0.0001,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-134CHNF,F,BL-2,Beach Seine,59,,2.1424,2.5100,6,5,0.1080,0.0333,Daphnia pulex/pulicaria,,12,0.0290,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-134CHNF,F,BL-2,Beach Seine,59,,2.1424,2.5100,6,5,0.1080,0.0333,Daphnia sp,,67,0.0148,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-134CHNF,F,BL-2,Beach Seine,59,,2.1424,2.5100,6,5,0.1080,0.0333,Daphniidae,,68,0.0149,,,Cladocera,bo,White 4/4
as,4/2/2014,2014-122CHNF,F,BL-5,Beach Seine,76,,4.4832,4.8100,3,4,0.0898,0.0609,Animal Matter,,,0.0033,,,Animal Matter,bo,White 4/4
as,4/2/2014,2014-122CHNF,F,BL-5,Beach Seine,76,,4.4832,4.8100,3,4,0.0898,0.0609,Chironomidae,pupa,1,0.0012,,,Diptera,bo,White 4/4
as,4/2/2014,2014-122CHNF,F,BL-5,Beach Seine,76,,4.4832,4.8100,3,4,0.0898,0.0609,Corixidae,adult,1,0.0021,,,Hemiptera,bo,White 4/4
as,4/2/2014,2014-122CHNF,F,BL-5,Beach Seine,76,,4.4832,4.8100,3,4,0.0898,0.0609,Plant matter,,,0.0031,,,Plant Matter,bo,White 4/4
as,3/5/2014,2014-001CHNW,W,BL-5,Beach Seine,96,,8.4532,,4,4,0.1592,0.1060,Animal Matter,,,0.0161,,,Animal Matter,bo,White 4/4
as,3/5/2014,2014-001CHNW,W,BL-5,Beach Seine,96,,8.4532,,4,4,0.1592,0.1060,Coenagrionidae,nymph,1,0.0068,,,Odonata,bo,White 4/4
as,3/5/2014,2014-001CHNW,W,BL-5,Beach Seine,96,,8.4532,,4,4,0.1592,0.1060,Trichoptera,larvae,1,0.0000,,,Trichoptera,bo,White 4/4
as,3/5/2014,2014-001CHNW,W,BL-5,Beach Seine,96,,8.4532,,4,4,0.1592,0.1060,Hypogastruridae,,1,0.0000,,,Collembola,bo,White 4/4
as,3/5/2014,2014-001CHNW,W,BL-5,Beach Seine,96,,8.4532,,4,4,0.1592,0.1060,Chironomidae,adult,1,0.0002,,,Diptera,bo,White 4/4
as,3/5/2014,2014-001CHNW,W,BL-5,Beach Seine,96,,8.4532,,4,4,0.1592,0.1060,Chironomidae,pupa,1,0.0001,,,Diptera,bo,White 4/4
as,4/2/2014,2014-124CHNF,F,STTD,RSTR,50,,1.2428,1.5400,6,3,0.0426,0.0155,Animal Matter,,,0.0063,,,Animal Matter,bo,White 4/4
as,4/2/2014,2014-124CHNF,F,STTD,RSTR,50,,1.2428,1.5400,6,3,0.0426,0.0155,Aphididae,adult,2,0.0005,,,Hemiptera,bo,White 4/4
as,4/2/2014,2014-124CHNF,F,STTD,RSTR,50,,1.2428,1.5400,6,3,0.0426,0.0155,Chironomidae,adult,8,0.0022,,,Diptera,bo,White 4/4
as,4/2/2014,2014-124CHNF,F,STTD,RSTR,50,,1.2428,1.5400,6,3,0.0426,0.0155,Chironomidae,emergent,4,0.0003,,,Diptera,bo,White 4/4
as,4/2/2014,2014-124CHNF,F,STTD,RSTR,50,,1.2428,1.5400,6,3,0.0426,0.0155,Ostracoda,,1,0.0000,,,Ostracoda,bo,White 4/4
as,3/21/2014,2014-113CHNF,F,STTD,RSTR,60,,,2.2400,1,,0.0593,,Empty,,,,,not in inventory,n/a,bo,White 4/4
as,5/9/2013,2013-062CWT,CWT,STTD,,79,,,3.3178,1,,0.0543,,Empty,,,,,not in inventory,n/a,bo,White 4/4
as,3/5/2014,2014-016CHNF,F,BL-5,Beach Seine,35,,,,6,3,,0.0017,Animal Matter,,,0.0009,Y,"not in inventory, cut too high",Animal Matter,bo,White 4/4
as,3/5/2014,2014-016CHNF,F,BL-5,Beach Seine,35,,,,6,3,,0.0017,Entomobryidae,,1,0.0001,Y,,Collembola,bo,White 4/4
as,3/5/2014,2014-016CHNF,F,BL-5,Beach Seine,35,,,,6,3,,0.0017,Collembola,,2,0.0000,Y,,Collembola,bo,White 4/4
as,3/5/2014,2014-016CHNF,F,BL-5,Beach Seine,35,,,,6,3,,0.0017,Cyclopoida,,2,0.0000,Y,,Copepoda,bo,White 4/4
as,3/5/2014,2014-016CHNF,F,BL-5,Beach Seine,35,,,,6,3,,0.0017,Cladocera,,4,0.0000,Y,,Cladocera,bo,White 4/4
as,3/5/2014,2014-016CHNF,F,BL-5,Beach Seine,35,,,,6,3,,0.0017,Aphididae,adult,2,0.0001,Y,,Hemiptera,bo,White 4/4
as,3/5/2014,2014-016CHNF,F,BL-5,Beach Seine,35,,,,6,3,,0.0017,Chironomidae,adult,6,0.0009,Y,,Diptera,bo,White 4/4
as,3/5/2014,2014-016CHNF,F,BL-5,Beach Seine,35,,,,6,3,,0.0017,Chironomidae,pupa,2,0.0004,Y,,Diptera,bo,White 4/4
as,3/5/2014,2014-016CHNF,F,BL-5,Beach Seine,35,,,,6,3,,0.0017,Chironomidae,larvae,1,0.0000,Y,,Diptera,bo,White 4/4
as,3/5/2014,2014-016CHNF,F,BL-5,Beach Seine,35,,,,6,3,,0.0017,Hymenoptera,adult,1,0.0000,Y,,Hymenoptera,bo,White 4/4
as,3/5/2014,2014-016CHNF,F,BL-5,Beach Seine,35,,,,6,3,,0.0017,Hydroptilidae,adult,2,0.0005,Y,,Trichoptera,bo,White 4/4
bo,3/19/2014,2014-017CHNS,S,STTD,RSTR,68,,2.8679,3.1800,1,,0.0642,,Empty,,,,,,n/a,bo,White3/4
bo,3/13/2014,2014-036CHNF,F,STTD,RSTR,41,,0.4227,,2,1,0.0116,0.0105,Animal Matter,,,0.0005,,,Animal Matter,bo,White3/4
bo,3/13/2014,2014-035CHNF,F,STTD,RSTR,52,,1.2301,,1,,0.0208,,Empty,,,,,,n/a,bo,White3/4
bo,3/11/2014,2014-031CHNF,F,STTD,RSTR,55,,1.3657,,1,,0.0273,,Empty,,,,,,n/a,bo,White3/4
bo,3/11/2014,2014-029CHNF,F,STTD,RSTR,56,,1.5907,,1,,0.0581,,Empty,,,,,,n/a,bo,White3/4
bo,3/13/2014,2014-042CHNF,F,STTD,RSTR,49,,0.9724,,4,5,0.0425,0.0212,Daphnia sp,,37,0.0068,,,Cladocera,bo,White3/4
bo,3/15/2014,2014-042CHNF,F,STTD,RSTR,49,,0.9724,,4,5,0.0425,0.0212,Calanoida,,1,0.0000,,,Copepoda,bo,White3/4
bo,3/15/2014,2014-042CHNF,F,STTD,RSTR,49,,0.9724,,4,5,0.0425,0.0212,Cladocera,,70,0.0052,,,Cladocera,bo,White3/4
bo,3/15/2014,2014-042CHNF,F,STTD,RSTR,49,,0.9724,,4,5,0.0425,0.0212,Diptera,,,0.0000,,parts,Diptera,bo,White3/4
bo,3/15/2014,2014-042CHNF,F,STTD,RSTR,49,,0.9724,,4,5,0.0425,0.0212,Cyclopoida,,1,0.0000,,,Copepoda,bo,White3/4
bo,3/15/2014,2014-012CHNF,F,BL-5,Beach Seine,45,,0.0822,,2,1,0.0234,0.0116,Insect matter,,,0.0029,,,Insecta,bo,White3/4
